,CustomerId,Geography,Age,Tenure,HasCrCard,EstimatedSalary,Churn
6134,181370423,Hispanic,50-54,14,0,20000-29999,1
6135,181223806,Hispanic,25-29,1,0,40000-49999,0
6137,160586150,English,35-39,17,0,Under20000,1
6138,110526680,Indian,50-54,2,0,200000-249999,1
6139,180348489,Hispanic,24 years or less,1,0,Under20000,1
6140,180635139,Filipino (Philippine),65-69,31,0,500000+,1
6141,120149227,Irish,50-54,21,0,125000-149999,0
6142,140043774,Chinese,55-59,21,0,100000-124999,0
6143,180367598,English,50-54,17,0,125000-149999,1
6144,130193881,Hispanic,50-54,18,0,100000-124999,1
6145,180496436,Austrian,40-44,4,0,80000-89999,1
6146,170008518,Irish,60-64,4,0,70000-79999,1
6147,181483661,Italian,25-29,7,0,40000-49999,1
6148,180650282,German,75 years or more,23,0,100000-124999,1
6149,110320124,English,70-74,40,0,100000-124999,1
6151,150381112,Japanese,50-54,1,0,80000-89999,1
6153,180640229,French,55-59,9,0,20000-29999,1
6154,110317751,English,75 years or more,43,0,30000-39999,0
6155,180420788,Hispanic,75 years or more,15,0,60000-69999,1
6156,180453888,Hispanic,55-59,16,0,70000-79999,1
6158,180383559,Hispanic,45-49,7,0,60000-69999,1
6159,180189204,Irish,50-54,23,0,90000-99999,1
6160,180394913,Hispanic,55-59,13,0,100000-124999,0
6161,181529391,English,40-44,8,0,125000-149999,0
6162,181147712,German,45-49,22,0,400000-499999,1
6163,180243680,Italian,35-39,1,0,30000-39999,1
6165,180256109,Hispanic,55-59,29,0,100000-124999,1
6166,160203383,French,55-59,7,0,40000-49999,1
6168,181338667,Hispanic,60-64,19,0,100000-124999,1
6169,140475366,Danish,65-69,13,0,20000-29999,1
6170,180549220,Hispanic,65-69,23,0,100000-124999,1
6171,170131998,English,65-69,43,0,80000-89999,1
6172,180644611,English,45-49,9,0,90000-99999,1
6173,180562098,Hispanic,60-64,21,0,90000-99999,1
6174,181485969,English,65-69,29,0,70000-79999,1
6175,180653628,Hispanic,25-29,3,0,20000-29999,1
6177,120254003,English,55-59,23,16,300000-399999,1
6178,170395338,Hispanic,30-34,2,0,Under20000,1
6179,180491291,Hispanic,24 years or less,4,0,Under20000,1
6180,180719472,German,65-69,15,0,Under20000,1
6181,181343925,Hungarian,75 years or more,44,0,150000-174999,1
6182,130169738,Korean,50-54,7,0,100000-124999,1
6183,120396215,German,60-64,23,0,90000-99999,1
6184,180647892,Italian,60-64,5,0,150000-174999,1
6185,130192523,Hispanic,50-54,13,0,200000-249999,1
6186,180264065,Hispanic,35-39,2,0,50000-59999,1
6187,180326721,Hispanic,35-39,10,0,50000-59999,1
6188,180334107,Irish,45-49,24,0,150000-174999,1
6189,181482489,Dutch,55-59,2,0,100000-124999,0
6190,160403429,Vietnamese,50-54,18,0,150000-174999,1
6191,160405585,German,60-64,23,0,175000-199999,1
6192,181538436,African (other),70-74,25,0,90000-99999,0
6193,140279884,English,45-49,17,1,60000-69999,0
6194,181200423,German,30-34,5,0,100000-124999,1
6195,180505532,Korean,50-54,17,0,50000-59999,1
6196,180074977,English,60-64,2,0,60000-69999,1
6197,180595673,Hispanic,24 years or less,1,4,125000-149999,1
6198,180338481,Hispanic,40-44,15,0,100000-124999,1
6199,130593105,Welsh,55-59,1,0,125000-149999,1
6200,180491233,Hispanic,55-59,7,0,Under20000,1
6201,180585935,Chinese,75 years or more,5,0,175000-199999,0
6202,130492718,Hispanic,30-34,1,0,Under20000,1
6203,180242223,Hispanic,45-49,1,0,100000-124999,1
6204,160286830,Scottish (Scotch),40-44,8,0,125000-149999,1
6205,180559523,English,65-69,24,0,50000-59999,1
6206,180517296,Indian,70-74,30,0,125000-149999,1
6207,120362328,English,45-49,1,1,200000-249999,1
6208,180361309,Scottish (Scotch),40-44,17,0,400000-499999,1
6209,180517530,Greek,60-64,23,0,60000-69999,1
6210,180399964,Irish,60-64,12,0,300000-399999,1
6211,180266021,German,40-44,12,7,175000-199999,1
6212,130290649,Hispanic,45-49,11,0,500000+,1
6213,120217568,Italian,30-34,1,0,70000-79999,1
6214,160568692,Hispanic,45-49,24,0,50000-59999,1
6215,150440577,Hispanic,45-49,19,0,40000-49999,1
6217,150133704,German,75 years or more,10,0,30000-39999,0
6218,180354529,Jewish,40-44,1,0,150000-174999,1
6219,180411150,Hispanic,60-64,10,0,70000-79999,1
6220,181509934,Vietnamese,45-49,15,0,80000-89999,0
6221,120286658,Hispanic,30-34,1,0,Under20000,1
6223,181479860,English,35-39,15,0,40000-49999,0
6224,110182644,Hispanic,40-44,1,0,100000-124999,1
6225,181309359,Hispanic,65-69,30,0,30000-39999,1
6226,120393366,Italian,45-49,25,0,100000-124999,1
6227,181499130,Hispanic,45-49,21,0,40000-49999,1
6228,180283398,Hispanic,45-49,3,0,Under20000,1
6229,180335228,Swedish,30-34,4,0,40000-49999,1
6230,180466532,Japanese,45-49,19,0,250000-299999,1
6231,140218144,English,45-49,3,0,100000-124999,1
6232,181396496,Irish,55-59,14,0,125000-149999,1
6233,180071831,English,50-54,4,0,100000-124999,1
6234,180610781,Scottish (Scotch),45-49,5,0,90000-99999,1
6235,130518667,Irish,50-54,18,0,80000-89999,1
6236,180748075,German,35-39,1,0,50000-59999,1
6237,180593765,Hispanic,60-64,19,0,150000-174999,1
6238,181187918,Hispanic,55-59,16,0,20000-29999,1
6239,130250238,English,55-59,30,0,400000-499999,1
6240,120227186,German,70-74,7,1,40000-49999,0
6241,160338700,Jewish,75 years or more,13,0,50000-59999,1
6242,170579788,Czech,75 years or more,18,5,80000-89999,0
6243,180648022,Hispanic,25-29,2,0,40000-49999,0
6244,180359993,Jewish,65-69,7,0,100000-124999,1
6245,160502080,English,55-59,12,29,150000-174999,1
6246,180189202,Scottish (Scotch),50-54,13,0,80000-89999,1
6247,110579341,Hispanic,65-69,41,0,Under20000,1
6248,180240031,Hispanic,40-44,8,0,20000-29999,1
6249,130482806,Vietnamese,55-59,8,0,50000-59999,1
6250,181422519,Hispanic,25-29,5,0,40000-49999,1
6251,110554785,Irish,70-74,17,0,20000-29999,1
6252,180658071,Hispanic,65-69,22,0,125000-149999,1
6253,180695962,Welsh,35-39,17,0,50000-59999,1
6254,180539245,Arab,70-74,7,0,80000-89999,1
6255,181318640,Hispanic,45-49,6,0,50000-59999,1
6256,160378747,Italian,75 years or more,18,24,50000-59999,1
6257,180320167,Hispanic,45-49,11,0,40000-49999,1
6258,160430897,Hispanic,45-49,13,0,50000-59999,1
6259,110310149,Hispanic,24 years or less,2,0,60000-69999,1
6260,181487559,Hispanic,70-74,5,0,20000-29999,1
6261,120260016,Dutch,75 years or more,44,0,30000-39999,1
6262,181362638,English,30-34,3,0,Under20000,1
6264,180304989,English,55-59,2,0,80000-89999,1
6265,181306197,Hispanic,55-59,10,0,100000-124999,1
6266,181468749,Dutch,55-59,28,0,300000-399999,0
6267,150257380,Welsh,55-59,20,0,175000-199999,1
6268,150213847,English,50-54,6,0,20000-29999,1
6269,160424065,Irish,70-74,12,0,90000-99999,0
6270,180186217,German,75 years or more,8,0,50000-59999,0
6271,180186249,English,70-74,7,0,100000-124999,1
6272,130333909,English,55-59,23,0,125000-149999,0
6273,180365877,Hispanic,45-49,2,0,90000-99999,1
6274,150085005,English,40-44,19,0,40000-49999,1
6275,180601958,Portuguese,40-44,17,0,125000-149999,1
6276,160004499,Dutch,55-59,30,0,125000-149999,1
6277,181335040,Scottish (Scotch),75 years or more,24,0,100000-124999,1
6278,181472421,Dutch,60-64,15,0,500000+,1
6280,180614892,Jewish,70-74,3,0,30000-39999,1
6281,180514463,Italian,50-54,23,0,175000-199999,1
6282,180652610,Hispanic,50-54,8,0,Under20000,1
6283,170263486,German,75 years or more,4,0,Under20000,1
6284,160287544,Dutch,50-54,20,0,300000-399999,1
6285,180431075,German,75 years or more,1,0,70000-79999,1
6286,130141892,Hispanic,40-44,1,0,Under20000,1
6287,181421985,Vietnamese,30-34,2,0,20000-29999,1
6288,180723118,Swedish,40-44,4,0,175000-199999,1
6289,120477387,Hispanic,55-59,27,0,125000-149999,1
6290,140139562,English,35-39,1,0,50000-59999,1
6291,180345800,English,75 years or more,4,0,80000-89999,1
6292,180542598,Swedish,45-49,22,0,150000-174999,1
6293,180386532,Irish,75 years or more,22,0,60000-69999,1
6294,140243260,German,60-64,31,0,70000-79999,1
6295,180338693,Italian,25-29,3,0,40000-49999,1
6296,170481109,Italian,45-49,14,0,50000-59999,1
6297,110494452,English,70-74,23,0,70000-79999,1
6298,180351302,Hispanic,40-44,5,0,60000-69999,1
6299,180445575,Finnish,45-49,10,0,Under20000,1
6300,181349210,English,25-29,4,0,40000-49999,1
6301,180407110,Serbian,45-49,15,0,125000-149999,1
6302,180467859,Hispanic,45-49,15,0,80000-89999,0
6303,180308204,English,45-49,3,0,100000-124999,1
6304,181362819,Chinese,60-64,6,0,Under20000,1
6305,181401514,Italian,55-59,10,0,80000-89999,0
6306,180226453,Jewish,60-64,7,0,80000-89999,1
6308,181200856,English,70-74,15,0,30000-39999,1
6310,181437175,Hispanic,45-49,16,0,70000-79999,0
6312,130497681,Irish,40-44,13,0,100000-124999,1
6315,181438323,Hispanic,30-34,1,0,Under20000,0
6316,180354458,Hispanic,25-29,1,0,40000-49999,1
6317,180366741,Hispanic,25-29,1,0,40000-49999,1
6318,180368628,German,35-39,1,0,90000-99999,1
6319,180619538,German,35-39,1,0,90000-99999,0
6320,180189845,Scottish (Scotch),45-49,7,0,100000-124999,1
6321,180627968,Hispanic,60-64,3,0,100000-124999,1
6322,180394427,Hispanic,50-54,13,0,80000-89999,1
6323,160419823,English,50-54,14,19,400000-499999,1
6324,180449991,Welsh,30-34,1,0,175000-199999,1
6325,180404148,Hispanic,70-74,38,0,20000-29999,0
6326,180295133,Welsh,45-49,4,0,80000-89999,1
6327,181313148,Scottish (Scotch),45-49,5,0,500000+,1
6328,180368509,German,55-59,2,0,70000-79999,1
6329,110104055,Scottish (Scotch),60-64,23,0,60000-69999,0
6330,170286194,English,65-69,3,0,150000-174999,1
6332,120259498,English,60-64,33,0,175000-199999,1
6333,180347116,English,50-54,14,0,175000-199999,1
6334,130365234,English,45-49,15,0,60000-69999,1
6335,120185865,Hispanic,70-74,10,0,80000-89999,1
6336,180340250,Hispanic,30-34,4,0,20000-29999,1
6337,180648482,Hispanic,50-54,19,0,125000-149999,1
6338,180434826,Scottish (Scotch),30-34,5,0,100000-124999,1
6339,150316173,Welsh,30-34,2,0,90000-99999,1
6340,181302531,Hispanic,70-74,2,0,20000-29999,1
6341,170588412,English,25-29,1,0,150000-174999,1
6342,180639697,Japanese,40-44,7,0,150000-174999,1
6343,180306268,French,40-44,1,0,100000-124999,1
6344,150160549,Hispanic,70-74,45,0,150000-174999,0
6345,180533741,Danish,75 years or more,40,0,90000-99999,1
6346,180139392,Hispanic,25-29,20,0,50000-59999,1
6347,120367347,Hispanic,60-64,14,9,150000-174999,0
6348,120188574,French,35-39,1,0,150000-174999,1
6349,180460239,Czech,70-74,10,0,200000-249999,1
6351,110578081,French,65-69,38,5,60000-69999,0
6352,160611434,Scottish (Scotch),70-74,14,0,50000-59999,0
6353,180350710,Hispanic,60-64,23,0,100000-124999,1
6354,180210938,German,40-44,2,0,125000-149999,1
6355,130290677,English,55-59,9,0,300000-399999,1
6356,110014966,Irish,55-59,23,0,100000-124999,1
6357,180264702,Italian,65-69,4,0,70000-79999,1
6359,180402312,Hispanic,45-49,11,0,Under20000,1
6360,180333095,Welsh,60-64,4,0,20000-29999,1
6361,180243754,Irish,50-54,20,0,125000-149999,1
6362,180385027,Belgian,65-69,6,0,30000-39999,1
6363,170137500,Japanese,55-59,18,0,125000-149999,0
6364,180328033,Japanese,30-34,1,0,Under20000,1
6365,180488499,Dutch,45-49,20,0,40000-49999,0
6366,180377184,English,45-49,19,0,175000-199999,1
6367,181461602,English,75 years or more,24,0,500000+,1
6368,181411847,Hispanic,45-49,4,0,150000-174999,0
6369,180475742,Jewish,55-59,3,0,90000-99999,1
6370,181348101,Hispanic,40-44,2,0,Under20000,1
6371,180598117,English,35-39,6,0,60000-69999,1
6372,180518718,Hispanic,30-34,7,0,80000-89999,1
6373,180599016,Scottish (Scotch),25-29,2,3,40000-49999,1
6374,160242310,Italian,25-29,1,0,90000-99999,1
6375,180400713,Scottish (Scotch),75 years or more,1,0,150000-174999,1
6376,180466406,African (other),35-39,2,0,30000-39999,1
6378,180394988,Welsh,45-49,11,0,175000-199999,0
6379,110602700,Hispanic,75 years or more,11,0,150000-174999,1
6380,120344093,French,75 years or more,8,0,40000-49999,1
6381,181499332,English,75 years or more,13,0,80000-89999,1
6383,180701459,Hispanic,60-64,30,0,90000-99999,1
6384,160344482,Italian,65-69,11,0,Under20000,1
6385,180622057,French,55-59,1,0,80000-89999,1
6386,181474070,Scottish (Scotch),50-54,9,0,Under20000,0
6387,180406389,Indian,50-54,4,0,175000-199999,1
6388,180371995,Norwegian,30-34,2,0,50000-59999,1
6389,181169012,German,25-29,4,0,20000-29999,1
6390,180641262,English,65-69,6,0,Under20000,1
6391,180437090,English,30-34,2,0,30000-39999,1
6392,180453841,Jewish,35-39,4,0,175000-199999,1
6393,130274185,English,60-64,20,0,500000+,1
6394,120577144,Italian,45-49,8,0,125000-149999,1
6395,120406134,English,35-39,1,0,150000-174999,1
6396,150606631,Irish,45-49,7,0,100000-124999,1
6397,180338386,Hispanic,65-69,3,0,125000-149999,1
6398,180208191,Hispanic,45-49,1,0,40000-49999,1
6400,180631096,Danish,50-54,15,0,300000-399999,1
6401,140051250,Italian,75 years or more,46,170,90000-99999,0
6403,130246290,English,45-49,1,0,175000-199999,1
6404,160565500,German,35-39,14,0,125000-149999,1
6405,181348006,Scottish (Scotch),70-74,5,0,40000-49999,1
6406,181446204,Hispanic,30-34,1,0,20000-29999,0
6407,140154052,Ghanaian,55-59,15,0,20000-29999,1
6408,180275554,Welsh,65-69,11,0,20000-29999,1
6410,150040380,Chinese,50-54,14,0,500000+,1
6411,180427345,English,75 years or more,20,0,60000-69999,1
6412,170377950,English,30-34,12,0,20000-29999,1
6413,160157771,English,75 years or more,36,23,125000-149999,0
6414,180407915,Hispanic,24 years or less,3,0,Under20000,1
6415,181274759,Hispanic,30-34,7,0,50000-59999,1
6416,181406864,Polish,40-44,1,0,90000-99999,0
6417,181529611,English,60-64,3,0,Under20000,1
6418,110506415,Scottish (Scotch),60-64,23,0,300000-399999,0
6419,180323411,English,40-44,14,0,125000-149999,1
6421,170563219,English,50-54,1,0,90000-99999,1
6422,170295896,German,75 years or more,14,0,125000-149999,1
6423,181358860,Irish,40-44,1,0,Under20000,0
6424,120333642,Hispanic,60-64,5,0,100000-124999,1
6425,130092199,Scottish (Scotch),55-59,29,0,100000-124999,1
6426,180167892,English,40-44,10,0,200000-249999,1
6427,180616111,Scottish (Scotch),50-54,4,0,175000-199999,1
6428,181176151,English,45-49,13,0,125000-149999,1
6429,180428108,Hispanic,45-49,10,0,100000-124999,1
6430,170305808,Scottish (Scotch),55-59,1,0,20000-29999,1
6431,181445321,Hispanic,45-49,8,0,50000-59999,0
6432,180328254,Japanese,45-49,3,0,90000-99999,1
6433,180497819,Korean,45-49,1,0,40000-49999,1
6434,140272492,Korean,75 years or more,2,0,50000-59999,1
6435,180679335,Hispanic,30-34,3,0,60000-69999,1
6436,180618962,Hispanic,25-29,18,0,Under20000,1
6437,170478610,English,75 years or more,20,0,70000-79999,1
6438,150128545,Dutch,55-59,3,0,125000-149999,1
6439,130118092,Irish,70-74,4,0,30000-39999,1
6440,180722082,Hispanic,45-49,6,0,60000-69999,1
6441,180486313,Hispanic,45-49,8,0,20000-29999,1
6442,180271859,Dutch,50-54,6,0,30000-39999,1
6443,120261199,Portuguese,24 years or less,1,0,Under20000,1
6444,180266534,English,40-44,1,0,30000-39999,1
6445,150175830,Dutch,40-44,4,0,40000-49999,1
6446,140183137,Hispanic,60-64,7,0,Under20000,1
6447,180485460,English,24 years or less,4,2,Under20000,1
6448,180336706,Vietnamese,40-44,1,0,100000-124999,1
6449,170108737,English,35-39,10,0,60000-69999,1
6450,180585095,Scottish (Scotch),70-74,38,0,100000-124999,1
6451,140128047,Jewish,75 years or more,18,0,175000-199999,1
6452,160356585,Japanese,60-64,1,0,Under20000,1
6453,130195323,English,75 years or more,34,0,125000-149999,1
6454,120369916,English,60-64,21,1,500000+,0
6455,110026320,English,55-59,20,0,100000-124999,1
6456,180420061,Hispanic,45-49,9,0,40000-49999,1
6457,120162786,Irish,75 years or more,22,4,50000-59999,1
6458,180576216,Irish,24 years or less,2,0,Under20000,1
6459,180360532,Hispanic,55-59,8,0,Under20000,1
6460,120159979,English,,1,0,20000-29999,1
6461,180470506,Irish,35-39,7,0,40000-49999,1
6462,180551591,English,40-44,11,0,70000-79999,1
6464,130339180,Scottish (Scotch),50-54,9,0,40000-49999,1
6465,180715062,Hispanic,50-54,6,0,60000-69999,1
6466,181374610,Irish,70-74,9,0,150000-174999,1
6467,180332039,Irish,75 years or more,7,0,125000-149999,0
6468,181416988,Hispanic,40-44,2,0,125000-149999,0
6469,180747992,Hispanic,30-34,3,0,40000-49999,1
6470,150052889,English,60-64,3,0,300000-399999,0
6471,180373522,Hispanic,35-39,2,0,60000-69999,1
6472,180400756,German,25-29,3,0,Under20000,1
6473,150081918,German,25-29,4,0,100000-124999,1
6474,181347903,Irish,45-49,2,0,100000-124999,1
6475,180337737,English,60-64,6,0,100000-124999,1
6476,130506081,English,70-74,24,4,300000-399999,0
6477,150439646,Hispanic,75 years or more,1,0,Under20000,1
6478,180581965,Hispanic,70-74,22,0,Under20000,1
6479,120245316,Welsh,55-59,21,0,400000-499999,0
6480,120373066,Irish,45-49,6,0,50000-59999,1
6481,120369139,Jewish,70-74,9,0,Under20000,1
6482,180343606,Hispanic,40-44,7,0,90000-99999,1
6483,180326755,French,40-44,9,0,20000-29999,1
6484,180178285,Arab,50-54,6,0,Under20000,1
6485,180244761,Hispanic,50-54,1,0,Under20000,1
6486,180293640,English,70-74,30,0,20000-29999,1
6487,150208786,Hispanic,45-49,19,0,50000-59999,1
6488,160443119,Scottish (Scotch),55-59,18,0,175000-199999,1
6489,110107450,Hispanic,75 years or more,23,0,70000-79999,1
6490,160533272,Chinese,55-59,2,0,Under20000,1
6491,170520183,Jewish,75 years or more,2,0,Under20000,1
6492,160492000,Scottish (Scotch),55-59,24,0,300000-399999,0
6493,150294655,English,60-64,22,0,125000-149999,1
6494,170244565,German,65-69,23,0,150000-174999,1
6495,180559491,Hispanic,75 years or more,24,0,30000-39999,1
6496,180720641,Hispanic,65-69,24,0,20000-29999,1
6497,120580602,Italian,65-69,1,0,Under20000,1
6498,181396884,Italian,65-69,1,0,Under20000,1
6500,160386503,Welsh,50-54,4,0,100000-124999,1
6501,170478974,Jewish,55-59,36,0,150000-174999,0
6502,180541777,Hispanic,50-54,17,0,50000-59999,1
6503,180202216,Indian,50-54,19,0,20000-29999,1
6504,181358592,Indian,50-54,19,0,20000-29999,1
6506,110127225,Italian,25-29,3,0,Under20000,1
6507,130249489,Hispanic,55-59,20,0,Under20000,1
6508,181267363,Scottish (Scotch),40-44,18,0,40000-49999,1
6509,170157275,Scottish (Scotch),70-74,5,0,Under20000,1
6510,160564940,Scottish (Scotch),50-54,11,0,400000-499999,1
6511,180434253,Hispanic,45-49,1,0,Under20000,1
6512,150100881,German,60-64,32,56,125000-149999,0
6513,110449666,Irish,45-49,7,1,125000-149999,0
6514,150296314,English,60-64,15,3,100000-124999,1
6515,180420322,English,55-59,5,0,200000-249999,1
6516,160115533,Norwegian,50-54,7,0,300000-399999,1
6517,180639260,English,60-64,27,0,20000-29999,1
6518,110021966,Italian,55-59,7,30,125000-149999,0
6519,180262968,English,35-39,3,0,30000-39999,1
6520,180486261,Russian,40-44,14,0,100000-124999,1
6521,160585170,Hispanic,60-64,23,0,500000+,1
6522,130416600,German,50-54,14,0,300000-399999,1
6523,160107917,English,60-64,23,0,500000+,1
6524,110611506,Irish,75 years or more,19,0,20000-29999,1
6525,150302446,English,24 years or less,1,0,100000-124999,1
6526,180317219,German,45-49,18,0,150000-174999,1
6527,130467791,English,65-69,32,0,300000-399999,1
6528,180066047,English,30-34,6,0,70000-79999,1
6529,140318118,Jewish,24 years or less,6,0,Under20000,1
6530,160583210,Hispanic,70-74,34,0,Under20000,1
6531,180365286,Hispanic,30-34,7,0,30000-39999,1
6532,180585749,Portuguese,30-34,2,0,20000-29999,1
6533,120016052,English,75 years or more,46,10,60000-69999,0
6534,180628687,Hispanic,35-39,12,0,90000-99999,1
6535,180762580,Hispanic,40-44,12,0,20000-29999,1
6536,180506197,Hispanic,55-59,3,0,125000-149999,0
